numero_processo,classe,assunto,formato,data_ajuizamento,data_ultimo_movimento,ultima_atualizacao,nome_ultimo_movimento,codigo,orgao_julgador
15004281020238260451,Inquérito Policial,Estelionato,Eletrônico,2023-01-31 08:11:24-03:00,2024-04-08 09:21:19-03:00,2024-07-19 20:48:28.682000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15002362120238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-30 14:47:44-03:00,2024-03-28 05:35:45-03:00,2024-07-20 02:28:30.999000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15002353620238260599,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2023-01-30 14:41:03-03:00,2023-05-22 12:19:43-03:00,2024-07-20 02:28:25.304000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15004151120238260451,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2023-01-27 12:33:37-03:00,2024-04-26 22:19:48-03:00,2024-07-19 20:48:58.037000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15002093820238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-26 21:46:52-03:00,2024-04-25 08:34:12-03:00,2024-07-20 02:23:42.155000-03:00,Mero expediente,10065,01 CRIMINAL DE PIRACICABA
15004142620238260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-26 20:16:46-03:00,2024-07-02 06:35:43-03:00,2024-07-19 23:27:00.833000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
10013042220238260451,Carta Precatória Criminal,Intimação,Eletrônico,2023-01-25 14:48:47-03:00,2023-02-28 10:53:26-03:00,2024-07-19 23:25:20.785000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15004021220238260451,Inquérito Policial,Ameaça ,Eletrônico,2023-01-25 14:22:19-03:00,2023-03-31 07:34:41-03:00,2024-07-19 23:25:00.460000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15003926520238260451,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-25 11:59:28-03:00,2024-07-05 07:15:16-03:00,2024-07-19 21:36:06.442000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15003744420238260451,Inquérito Policial,Falsificação de documento público,Eletrônico,2023-01-25 07:12:20-03:00,2024-06-19 08:40:57-03:00,2024-07-19 21:48:40.709000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00004868720238260451,Carta Precatória Criminal,Intimação,Eletrônico,2023-01-24 12:55:18-03:00,2023-02-03 08:56:13-03:00,2024-07-19 21:04:17.489000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15003528320238260451,Inquérito Policial,Furto ,Eletrônico,2023-01-24 09:20:59-03:00,2023-05-17 12:38:10-03:00,2024-07-19 23:15:21.601000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15001955420238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-23 13:59:47-03:00,2023-07-31 13:11:27-03:00,2024-07-20 02:20:01.642000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
10009465720238260451,Carta Precatória Criminal,Intimação,Eletrônico,2023-01-20 15:27:10-03:00,2023-02-08 08:25:18-03:00,2024-07-20 00:11:29.097000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15003285520238260451,Inquérito Policial,Ameaça ,Eletrônico,2023-01-20 11:29:16-03:00,2023-04-19 13:13:17-03:00,2024-07-19 22:13:17.333000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15002912820238260451,Termo Circunstanciado,Crimes contra a Fauna,Eletrônico,2023-01-19 14:43:53-03:00,2024-06-28 10:04:03-03:00,2024-07-19 22:38:46.025000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15002835120238260451,Ação Penal - Procedimento Ordinário,Crimes de Trânsito,Eletrônico,2023-01-19 12:27:31-03:00,2024-04-15 13:34:04-03:00,2024-07-20 00:05:07.887000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15001609420238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-18 19:40:11-03:00,2024-03-21 12:57:06-03:00,2024-07-20 02:18:35.747000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
00003092620238260451,Restituição de Coisas Apreendidas,Crimes contra a Fauna,Eletrônico,2023-01-18 13:15:30-03:00,2023-08-22 23:41:44-03:00,2024-07-19 23:33:43.259000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00003084120238260451,Restituição de Coisas Apreendidas,Crimes contra a Fauna,Eletrônico,2023-01-18 12:57:19-03:00,2024-04-26 22:17:55-03:00,2024-07-19 23:33:38.783000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00003075620238260451,Restituição de Coisas Apreendidas,Crimes contra a Fauna,Eletrônico,2023-01-18 12:20:13-03:00,2024-06-06 12:47:47-03:00,2024-07-19 23:33:38.772000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15002636020238260451,Ação Penal - Procedimento Ordinário,Roubo ,Eletrônico,2023-01-18 07:20:04-03:00,2024-07-05 12:22:24-03:00,2024-07-20 02:37:39.618000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15002627520238260451,Inquérito Policial,Crimes de Abuso de Autoridade,Eletrônico,2023-01-18 06:40:33-03:00,2023-07-06 09:09:45-03:00,2024-07-20 02:37:28.707000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00000584920238260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2023-01-18 04:16:34-03:00,2023-01-22 23:30:36-03:00,2024-07-20 02:18:34.279000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
15002619020238260451,Ação Penal - Procedimento Sumaríssimo,Resistência ,Eletrônico,2023-01-18 01:24:16-03:00,2024-04-26 22:17:38-03:00,2024-07-20 02:37:08.238000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15002332520238260451,Inquérito Policial,Ameaça ,Eletrônico,2023-01-17 11:46:57-03:00,2023-04-19 13:16:10-03:00,2024-07-19 23:38:15.372000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
10005680420238260451,Carta Precatória Criminal,Diligências,Eletrônico,2023-01-16 13:14:33-03:00,2023-03-08 06:17:23-03:00,2024-07-19 22:03:45.451000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
10005585720238260451,Carta Precatória Criminal,Intimação,Eletrônico,2023-01-16 11:54:26-03:00,2023-02-07 09:12:15-03:00,2024-07-19 22:03:07.244000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15001427320238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-15 22:43:16-03:00,2023-11-09 13:53:06-03:00,2024-07-20 03:07:48.131000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15001375120238260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2023-01-14 21:15:23-03:00,2024-03-02 00:10:38-03:00,2024-07-20 03:07:33.123000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00001785120238260451,Carta Precatória Criminal,Intimação,Eletrônico,2023-01-13 11:56:15-03:00,2023-05-23 07:14:41-03:00,2024-07-19 23:29:46.327000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15001262220238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-12 19:19:07-03:00,2024-03-14 09:09:30-03:00,2024-07-20 03:06:47.218000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15001925820238260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2023-01-11 12:30:47-03:00,2024-06-24 07:03:19-03:00,2024-07-19 20:50:42.491000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15001159020238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-11 11:56:55-03:00,2023-06-05 06:14:50-03:00,2024-07-20 03:06:10.503000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00001127120238260451,Carta Precatória Criminal,Citação,Eletrônico,2023-01-11 10:14:20-03:00,2023-02-27 11:39:51-03:00,2024-07-19 20:41:56.277000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15001354020238260451,Inquérito Policial,Estelionato,Eletrônico,2023-01-09 05:59:48-03:00,2023-10-03 06:41:08-03:00,2024-07-19 21:19:06.196000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00000186720238260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2023-01-04 20:02:33-03:00,2023-01-12 07:44:32-03:00,2024-07-20 04:53:16.183000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15000713020238260451,Inquérito Policial,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-04 15:24:08-03:00,2023-03-30 08:42:53-03:00,2024-07-19 23:29:13.786000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15000557620238260451,Inquérito Policial,Crimes Previstos no Estatuto do Idoso,Eletrônico,2023-01-04 06:37:18-03:00,2023-04-19 13:28:55-03:00,2024-07-20 00:26:15.380000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15000474320238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-03 15:02:28-03:00,2024-04-19 08:55:03-03:00,2024-07-20 04:51:56.205000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15000193420238260451,Inquérito Policial,Furto ,Eletrônico,2023-01-02 11:56:14-03:00,2024-07-05 19:28:59-03:00,2024-07-19 20:53:13.929000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15000141220238260451,Inquérito Policial,Crimes do Sistema Nacional de Armas,Eletrônico,2023-01-02 10:11:33-03:00,2024-04-04 08:27:15-03:00,2024-07-19 20:52:55.528000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15000055020238260451,Inquérito Policial,Crimes de Trânsito,Eletrônico,2023-01-02 07:09:25-03:00,2023-10-03 06:39:45-03:00,2024-07-19 20:52:13.378000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15000046520238260451,Inquérito Policial,Estelionato,Eletrônico,2023-01-02 07:01:00-03:00,2024-05-13 15:18:11-03:00,2024-07-19 20:52:11.478000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15000153820238260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2023-01-01 23:56:27-03:00,2024-02-27 12:55:29-03:00,2024-07-20 04:16:34.621000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15000093120238260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2023-01-01 14:58:31-03:00,2023-09-12 12:10:55-03:00,2024-07-20 04:16:09.097000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15000059120238260599,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2023-01-01 04:04:12-03:00,2024-05-08 11:09:17-03:00,2024-07-20 04:15:58.622000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15471348520228260451,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2022-12-30 10:53:23-03:00,2024-06-24 06:08:56-03:00,2024-07-31 18:38:39.215000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15471304820228260451,Inquérito Policial,Receptação,Eletrônico,2022-12-30 09:29:32-03:00,2024-07-26 10:01:45-03:00,2024-07-31 18:38:24.889000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15471157920228260451,Inquérito Policial,Apropriação indébita Previdenciária ,Eletrônico,2022-12-29 14:09:13-03:00,2024-07-18 10:13:24-03:00,2024-07-31 01:15:13.696000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15471122720228260451,Inquérito Policial,Introdução ou abandono de animais em propriedade alheia,Eletrônico,2022-12-29 13:00:08-03:00,2024-07-12 09:17:12-03:00,2024-07-31 01:14:37.877000-03:00,Mero expediente,10065,01 CRIMINAL DE PIRACICABA
15471088720228260451,Inquérito Policial,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-28 13:23:44-03:00,2023-05-25 09:57:49-03:00,2023-07-19 23:54:38.075000-03:00,Petição,10065,01 CRIMINAL DE PIRACICABA
15470533920228260451,Ação Penal - Procedimento Ordinário,Estelionato,Eletrônico,2022-12-28 06:01:03-03:00,2024-04-05 06:59:50-03:00,2024-07-31 02:25:13.509000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15019609420228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-27 10:00:28-03:00,2024-03-12 13:16:13-03:00,2024-07-31 04:18:28.721000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15469763020228260451,Inquérito Policial,Roubo ,Eletrônico,2022-12-26 07:29:38-03:00,2024-07-24 10:56:35-03:00,2024-07-31 23:06:27.691000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
10001010320228260599,Petição Criminal,Atos Processuais,Eletrônico,2022-12-24 09:08:41-03:00,2023-02-27 00:13:00-03:00,2024-07-31 04:57:05.216000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
15019297420228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-23 13:50:33-03:00,2024-03-15 10:26:07-03:00,2024-07-31 04:57:01.910000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15019071620228260599,Ação Penal - Procedimento Ordinário,Furto ,Eletrônico,2022-12-21 17:21:44-03:00,2024-05-14 11:27:45-03:00,2024-07-31 07:43:43.193000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15018976920228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-20 22:37:25-03:00,2023-08-17 13:24:41-03:00,2024-07-31 07:43:03.216000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00120240220228260451,Carta Precatória Criminal,Citação,Eletrônico,2022-12-19 11:31:35-03:00,2023-05-17 08:54:34-03:00,2024-08-01 04:53:07.177000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00008677320228260599,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2022-12-19 02:31:35-03:00,2023-01-12 09:08:16-03:00,2024-07-31 03:43:10.109000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15018794820228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-18 21:13:02-03:00,2024-02-14 13:16:20-03:00,2024-07-31 03:43:07.695000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15397004520228260451,Inquérito Policial,Crimes contra a Ordem Tributária,Eletrônico,2022-12-16 11:43:43-03:00,2023-03-29 11:15:19-03:00,2024-07-31 18:42:33.394000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00023287320228260666,Comunicado de Mandado de Prisão,DIREITO PROCESSUAL PENAL,Eletrônico,2022-12-16 07:57:01-03:00,2023-01-12 08:02:46-03:00,2024-07-31 06:17:30.095000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15018681920228260599,Ação Penal - Procedimento Ordinário,Receptação,Eletrônico,2022-12-16 01:07:17-03:00,2024-04-22 10:13:25-03:00,2024-07-31 03:42:38.425000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15018612720228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-15 13:56:53-03:00,2023-06-28 08:42:54-03:00,2024-07-31 03:42:13.003000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15376643020228260451,Inquérito Policial,Receptação,Eletrônico,2022-12-15 11:30:49-03:00,2024-06-17 09:27:19-03:00,2024-07-31 21:16:22.141000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15018535020228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-14 16:52:59-03:00,2023-12-11 11:55:50-03:00,2024-07-31 03:41:57.638000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00118785820228260451,Carta Precatória Criminal,Intimação,Eletrônico,2022-12-14 13:13:24-03:00,2023-03-14 10:57:43-03:00,2024-07-31 23:37:34.126000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
00118898720228260451,Restituição de Coisas Apreendidas,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-14 11:08:42-03:00,2023-01-17 11:32:38-03:00,2024-07-31 19:23:19.375000-03:00,Definitivo,10065,01 CRIMINAL DE PIRACICABA
15370511020228260451,Ação Penal - Procedimento Ordinário,Crime / Contravenção contra Idoso,Eletrônico,2022-12-14 06:37:38-03:00,2024-03-27 09:04:54-03:00,2024-07-31 21:50:15.049000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
00117945720228260451,Carta Precatória Criminal,Intimação,Eletrônico,2022-12-13 09:12:27-03:00,2022-12-16 08:08:56-03:00,2024-08-01 01:33:43.070000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15018413620228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-13 01:00:11-03:00,2024-07-25 13:37:20-03:00,2024-07-31 03:40:50.303000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00117564520228260451,Carta Precatória Criminal,Diligências,Eletrônico,2022-12-12 13:24:18-03:00,2023-05-11 07:30:39-03:00,2024-07-19 22:01:29.670000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15369800820228260451,Inquérito Policial,Parcelamento do solo urbano,Eletrônico,2022-12-09 14:00:10-03:00,2024-07-25 15:58:07-03:00,2024-07-31 03:30:44.212000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15369714620228260451,Inquérito Policial,Crimes contra a Ordem Tributária,Eletrônico,2022-12-09 07:31:15-03:00,2024-06-25 15:42:12-03:00,2024-07-31 23:42:53.762000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15369706120228260451,Inquérito Policial,Crimes Previstos na Legislação Extravagante,Eletrônico,2022-12-09 07:18:09-03:00,2024-05-17 09:19:55-03:00,2024-07-31 23:42:51.700000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15369697620228260451,Inquérito Policial,Crimes contra a Ordem Tributária,Eletrônico,2022-12-09 06:58:01-03:00,2024-07-18 10:13:13-03:00,2024-07-31 23:42:51.592000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15369670920228260451,Inquérito Policial,Sonegação de papel ou objeto de valor probatório ,Eletrônico,2022-12-09 06:29:46-03:00,2024-07-19 09:24:31-03:00,2024-07-31 23:42:27.502000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15369662420228260451,Inquérito Policial,Crimes contra a Ordem Tributária,Eletrônico,2022-12-09 06:13:20-03:00,2024-05-16 15:55:06-03:00,2024-07-31 23:42:15.394000-03:00,Expedição de documento,10065,01 CRIMINAL DE PIRACICABA
15369653920228260451,Ação Penal - Procedimento Ordinário,Falso testemunho ou falsa perícia ,Eletrônico,2022-12-09 06:01:49-03:00,2024-07-02 01:04:49-03:00,2024-07-31 23:42:14.974000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
10235097920228260451,Pedido de Busca e Apreensão Criminal,Crimes contra a Fauna,Eletrônico,2022-12-07 12:45:46-03:00,2023-10-26 00:34:41-03:00,2024-08-01 02:51:27.499000-03:00,Publicação,10065,01 CRIMINAL DE PIRACICABA
00117114120228260451,Carta Precatória Criminal,Intimação,Eletrônico,2022-12-07 12:41:21-03:00,2022-12-19 11:53:28-03:00,2024-08-01 02:50:32.868000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15018119820228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-06 15:40:51-03:00,2024-05-03 09:58:24-03:00,2024-07-31 03:36:13.507000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
00116776620228260451,Carta Precatória Criminal,Citação,Eletrônico,2022-12-06 14:10:58-03:00,2023-03-02 09:11:45-03:00,2024-07-31 18:46:23.587000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
10233036520228260451,Carta Precatória Criminal,Dano,Eletrônico,2022-12-05 10:00:19-03:00,2022-12-12 11:29:53-03:00,2024-07-31 21:29:36.755000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15018032420228260599,Ação Penal - Procedimento Ordinário,Crimes do Sistema Nacional de Armas,Eletrônico,2022-12-04 04:46:38-03:00,2023-05-08 11:34:36-03:00,2024-07-31 03:35:46.822000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15017911020228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-02 14:16:20-03:00,2023-10-26 06:58:09-03:00,2024-07-31 03:34:21.806000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15001665120228260627,Restituição de Coisas Apreendidas,Falsidade ideológica ,Eletrônico,2022-12-01 18:37:29-03:00,2022-12-05 11:09:04-03:00,2024-07-31 06:02:01.514000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
15017885520228260599,Ação Penal - Procedimento Ordinário,Furto Qualificado ,Eletrônico,2022-12-01 14:57:01-03:00,2024-01-10 06:35:18-03:00,2024-07-31 03:34:10.180000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
15324488820228260451,Inquérito Policial,Falsificação de documento público,Eletrônico,2022-12-01 13:51:21-03:00,2024-04-26 21:48:43-03:00,2024-07-31 19:03:17.556000-03:00,Ato ordinatório,10065,01 CRIMINAL DE PIRACICABA
00115728920228260451,Carta Precatória Criminal,Intimação,Eletrônico,2022-12-01 09:18:30-03:00,2022-12-05 09:20:13-03:00,2024-07-31 18:55:33.870000-03:00,Remessa,10065,01 CRIMINAL DE PIRACICABA
15017850320228260599,Procedimento Especial da Lei Antitóxicos,Tráfico de Drogas e Condutas Afins,Eletrônico,2022-12-01 02:44:11-03:00,2024-03-26 12:53:00-03:00,2024-07-31 03:34:05.424000-03:00,Documento,10065,01 CRIMINAL DE PIRACICABA
